1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
4
4
4
5
6
7
9
8
10
8
10
16
16
12
10
14
11
15
17
20
18
23
19
17
17
17
14
14
15
21
22
12
14
13
13
11
7
9
8
5
4
6
7
4
5
6
7
4
6
4
4
1
1
2
4
3
3
2
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
6
6
4
7
8
3
1
5
4
7
5
9
9
10
7
5
6
5
7
6
9
7
10
11
12
12
13
13
14
13
14
10
9
11
8
7
6
3
3
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
4
5
6
11
10
8
11
11
10
9
9
9
7
7
4
3
4
5
2
2
3
4
2
2
6
5
6
5
8
8
9
7
7
5
5
6
6
2
2
2
2
2
2
2
3
3
1
1
1
1
1
1
1
1
1
1
1
1
1
2
5
5
6
8
10
7
8
7
6
6
5
10
11
9
14
12
10
7
7
2
3
2
4
4
2
7
7
6
7
7
3
5
5
4
4
4
4
3
3
2
1
1
1
1
1
1
1
1
1
1
2
2
2
2
2
2
4
3
3
2
3
4
5
9
13
13
13
14
13
16
10
15
16
13
14
13
12
11
5
3
7
4
4
9
10
6
6
5
4
5
2
4
3
4
4
2
1
3
4
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
4
8
9
7
8
10
10
12
13
16
16
18
17
18
18
18
11
18
18
14
17
15
12
7
11
9
8
8
10
5
5
3
7
8
8
5
4
5
3
5
6
5
5
4
3
3
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
